Lawyer ID,Entity Type,Company Name,Attorney Name,Primary Email,Phone,Location,Practice Area,Website,Total Emails,Verified Emails,Completeness Score,Quality Score,Last Updated
6584,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Charlotte, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:12.504374+00:00
6583,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Charlotte, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:13.001160+00:00
6582,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Charlotte, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:12.537870+00:00
6581,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Charlotte, North Carolina",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:13.241187+00:00
6580,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Charlotte, North Carolina",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:14.545016+00:00
6579,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Charlotte, North Carolina",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:13.940268+00:00
6578,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Charlotte, North Carolina",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:15.251738+00:00
6577,law_firm,SG Law,N/A,ContactUs,+14807021211,"Charlotte, North Carolina",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:16.217193+00:00
6576,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Charlotte, North Carolina",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:15.597744+00:00
6575,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Charlotte, North Carolina",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:40:16.848682+00:00
6574,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Charlotte, North Carolina",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:16.848839+00:00
6573,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Charlotte, North Carolina",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:18.302781+00:00
6572,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Charlotte, North Carolina",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:40:18.691586+00:00
6571,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Charlotte, North Carolina",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:18.783420+00:00
6570,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Charlotte, North Carolina",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:19.405815+00:00
6569,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Charlotte, North Carolina",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:19.862954+00:00
6568,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Charlotte, North Carolina",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:21.058772+00:00
6567,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Charlotte, North Carolina",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:40:21.230249+00:00
6566,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Charlotte, North Carolina",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:40:21.814889+00:00
6565,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Raleigh, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:22.582546+00:00
6564,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Raleigh, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:24.136464+00:00
6563,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Raleigh, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:23.660080+00:00
6562,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Raleigh, North Carolina",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:24.299932+00:00
6561,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Raleigh, North Carolina",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:24.309301+00:00
6560,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Raleigh, North Carolina",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:25.684051+00:00
6559,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Raleigh, North Carolina",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:25.675259+00:00
6558,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Raleigh, North Carolina",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:25.617190+00:00
6557,law_firm,SG Law,N/A,ContactUs,+14807021211,"Raleigh, North Carolina",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:25.621155+00:00
6556,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Raleigh, North Carolina",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:27.795581+00:00
6555,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Raleigh, North Carolina",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:40:28.747436+00:00
6554,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Raleigh, North Carolina",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:27.903179+00:00
6553,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Raleigh, North Carolina",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:28.824738+00:00
6552,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Raleigh, North Carolina",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:40:29.361501+00:00
6551,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Raleigh, North Carolina",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:29.597050+00:00
6550,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Raleigh, North Carolina",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:31.550448+00:00
6549,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Raleigh, North Carolina",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:31.812508+00:00
6548,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Raleigh, North Carolina",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:31.969632+00:00
6547,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Raleigh, North Carolina",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:40:32.605198+00:00
6546,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Raleigh, North Carolina",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:40:33.416759+00:00
6545,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Cincinnati, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:35.514992+00:00
6544,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Cincinnati, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:35.214400+00:00
6543,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Cincinnati, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:34.141171+00:00
6542,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Cincinnati, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:35.302590+00:00
6541,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Cincinnati, Ohio",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:36.550687+00:00
6540,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Cincinnati, Ohio",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:37.411388+00:00
6539,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Cincinnati, Ohio",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:37.614944+00:00
6538,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Cincinnati, Ohio",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:38.116876+00:00
6537,law_firm,SG Law,N/A,ContactUs,+14807021211,"Cincinnati, Ohio",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:39.177536+00:00
6536,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Cincinnati, Ohio",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:40.431914+00:00
6535,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Cincinnati, Ohio",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:40:39.245386+00:00
6534,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Cincinnati, Ohio",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:40.385118+00:00
6533,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Cincinnati, Ohio",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:42.129424+00:00
6532,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Cincinnati, Ohio",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:40:41.377334+00:00
6531,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Cincinnati, Ohio",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:42.227106+00:00
6530,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Cincinnati, Ohio",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:41.899867+00:00
6529,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Cincinnati, Ohio",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:42.693773+00:00
6528,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Cincinnati, Ohio",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:44.634075+00:00
6527,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Cincinnati, Ohio",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:40:43.607593+00:00
6526,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Cincinnati, Ohio",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:40:45.254635+00:00
6525,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Cleveland, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:45.907011+00:00
6524,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Cleveland, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:46.557913+00:00
6523,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Cleveland, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:48.103682+00:00
6522,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Cleveland, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:48.679392+00:00
6521,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Cleveland, Ohio",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:48.865551+00:00
6520,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Cleveland, Ohio",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:49.104161+00:00
6519,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Cleveland, Ohio",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:51.282405+00:00
6518,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Cleveland, Ohio",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:50.518673+00:00
6517,law_firm,SG Law,N/A,ContactUs,+14807021211,"Cleveland, Ohio",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:52.030956+00:00
6516,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Cleveland, Ohio",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:51.615518+00:00
6515,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Cleveland, Ohio",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:40:53.177099+00:00
6514,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Cleveland, Ohio",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:53.635968+00:00
6513,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Cleveland, Ohio",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:54.767889+00:00
6512,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Cleveland, Ohio",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:40:54.667376+00:00
6511,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Cleveland, Ohio",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:55.651879+00:00
6510,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Cleveland, Ohio",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:56.271750+00:00
6509,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Cleveland, Ohio",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:40:57.503128+00:00
6508,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Cleveland, Ohio",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:40:56.207929+00:00
6507,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Cleveland, Ohio",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:40:58.382581+00:00
6506,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Cleveland, Ohio",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:40:58.041950+00:00
6505,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Columbus, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:40:58.938455+00:00
6504,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Columbus, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:00.899252+00:00
6503,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Columbus, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:02.078911+00:00
6502,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Columbus, Ohio",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:01.829798+00:00
6501,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Columbus, Ohio",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:00.504443+00:00
6500,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Columbus, Ohio",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:03.280723+00:00
6499,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Columbus, Ohio",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:02.973705+00:00
6498,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Columbus, Ohio",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:04.301576+00:00
6497,law_firm,SG Law,N/A,ContactUs,+14807021211,"Columbus, Ohio",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:05.018666+00:00
6496,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Columbus, Ohio",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:05.845150+00:00
6495,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Columbus, Ohio",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:41:06.293170+00:00
6494,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Columbus, Ohio",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:07.311761+00:00
6493,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Columbus, Ohio",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:07.280424+00:00
6492,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Columbus, Ohio",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:41:08.897743+00:00
6491,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Columbus, Ohio",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:08.928785+00:00
6490,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Columbus, Ohio",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:09.443040+00:00
6489,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Columbus, Ohio",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:09.186599+00:00
6488,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Columbus, Ohio",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:12.189857+00:00
6487,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Columbus, Ohio",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:41:11.867868+00:00
6486,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Columbus, Ohio",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:41:11.843548+00:00
6485,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Oklahoma City, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:11.206266+00:00
6484,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Oklahoma City, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:12.958453+00:00
6483,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Oklahoma City, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:14.894886+00:00
6482,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Oklahoma City, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:14.582063+00:00
6481,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Oklahoma City, Oklahoma",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:15.242594+00:00
6480,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Oklahoma City, Oklahoma",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:15.944270+00:00
6479,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Oklahoma City, Oklahoma",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:17.745550+00:00
6478,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Oklahoma City, Oklahoma",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:17.512782+00:00
6477,law_firm,SG Law,N/A,ContactUs,+14807021211,"Oklahoma City, Oklahoma",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:17.998948+00:00
6476,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Oklahoma City, Oklahoma",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:17.913960+00:00
6475,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Oklahoma City, Oklahoma",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:41:18.806718+00:00
6474,law_firm,Phillips Law Group,N/A,ContactUs,+16022222222,"Oklahoma City, Oklahoma",Personal Injury,https://www.phillipslaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:20.945623+00:00
6473,law_firm,Allen Law Firm,N/A,ContactUs,+18557190076,"Oklahoma City, Oklahoma",Personal Injury,https://goodazlawyers.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:19.726787+00:00
6472,law_firm,Ramos Law,N/A,ContactUs,+13034816163,"Oklahoma City, Oklahoma",Personal Injury,https://www.ramoslaw.com/findlaw/,1,1,68.33333333333334,75.0,2025-10-24T07:41:20.023898+00:00
6471,law_firm,Shapiro Law Team,N/A,ContactUs,+14803005405,"Oklahoma City, Oklahoma",Personal Injury,https://www.shapirolawaz.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:22.039109+00:00
6470,law_firm,Thompson Law,N/A,ContactUs,+18444722910,"Oklahoma City, Oklahoma",Personal Injury,https://1800lionlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:21.329393+00:00
6469,law_firm,Ciccarelli Law Offices,N/A,ContactUs,+16104728933,"Oklahoma City, Oklahoma",Personal Injury,http://www.pajusticeattorneys.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:22.920217+00:00
6468,law_firm,"The Valley Law Group, LLC",N/A,ContactUs,+14808679002,"Oklahoma City, Oklahoma",Personal Injury,https://thevalleylawgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:23.740466+00:00
6467,law_firm,The Valley Law Group,N/A,ContactUs,+14808679002,"Oklahoma City, Oklahoma",Personal Injury,https://thevalleylawgroup.com/practice-areas/personal-injury-law/?adSubId=4228834,1,1,68.33333333333334,75.0,2025-10-24T07:41:24.384065+00:00
6466,law_firm,Genesis Injury & Accident Lawyers,N/A,ContactUs,+16028998139,"Oklahoma City, Oklahoma",Personal Injury,https://theazaccidentinjuryattorney.com/?adSubId=4054322,1,1,68.33333333333334,75.0,2025-10-24T07:41:23.936622+00:00
6465,law_firm,"Gallagher & Kennedy, P.A.",N/A,N/A,N/A,"Tulsa, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:25.721289+00:00
6464,law_firm,Lazzara Law Firm,N/A,N/A,N/A,"Tulsa, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:26.733361+00:00
6463,law_firm,"Resnick & Louis, P.C.",N/A,N/A,N/A,"Tulsa, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:26.480554+00:00
6462,law_firm,"Perez Law Group, PLLC",N/A,N/A,N/A,"Tulsa, Oklahoma",Personal Injury,N/A,0,0,33.33333333333333,50.0,2025-10-24T07:41:26.332933+00:00
6461,law_firm,Hirsch & Lyon Accident Law PLLC,N/A,ContactUs,+16022647700,"Tulsa, Oklahoma",Personal Injury,https://www.hirschandlyonaccidentlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:28.748874+00:00
6460,law_firm,"Tawney, Acosta & Chaparro P.C.",N/A,ContactUs,+19152436200,"Tulsa, Oklahoma",Personal Injury,https://ftalawfirm.com/,1,1,68.33333333333334,75.0,2025-10-24T07:41:29.476949+00:00
6459,law_firm,"The McClellan Law Firm, PLC",N/A,ContactUs,+16029222529,"Tulsa, Oklahoma",Personal Injury,https://www.mcclellanlawaz.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:28.312459+00:00
6458,law_firm,Genesis Legal Group,N/A,ContactUs,+16028998139,"Tulsa, Oklahoma",Personal Injury,https://genesislegalgroup.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:28.210794+00:00
6457,law_firm,SG Law,N/A,ContactUs,+14807021211,"Tulsa, Oklahoma",Personal Injury,http://www.sgazlaw.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:30.994437+00:00
6456,law_firm,"Downing, Allison & Jorgenson National Vaccine Injury
                    Lawyers",N/A,ContactUs,+18887474529,"Tulsa, Oklahoma",Personal Injury,https://www.nationalvaccineinjurylawyer.com,1,1,68.33333333333334,75.0,2025-10-24T07:41:30.340637+00:00
6455,law_firm,Ffox Law,N/A,ContactUs,+16029225490,"Tulsa, Oklahoma",Personal Injury,N/A,1,1,56.666666666666664,75.0,2025-10-24T07:41:30.261375+00:00
